10000 10000 74799
477306 -674321 96262 -664069
-122277 899216 -67688 921464
-759771 657049 -960218 733216
-610262 -1028228 250741 -1045618
950753 -110210 913080 -92266
420986 844790 421737 845072
-534593 -969611 -834343 -978158
-367001 627167 -561116 679541
-311900 -556997 -336194 -582531
-106656 -958688 -167029 -967661
-285175 -401114 -321620 -423699
500848 -119258 557351 -116761
-919062 97349 -905818 316207
804522 -307730 855380 -267015
-303664 664013 -396077 715279
-146869 -400141 104147 -307340
-992880 -823333 -989736 -357778
-566674 -665021 -590910 -708702
-785417 47536 -791403 42367
-6815 -368264 -185610 -488233
-240731 -384213 59003 -144324
-930924 -311295 -954455 -634781
340443 822842 340713 822128
-137079 883801 -120693 868791
-584101 308601 -610260 337545
-969495 -720117 -953292 -453881
528701 957157 462238 884653
227134 -957126 -64933 -956223
-688361 -862676 -690541 -864219
-390943 -726616 -363340 -739402
346724 386868 251530 457062
68209 978330 173860 846246
98547 -994241 501355 -999218
259823 -650991 43730 -656319
-951587 -635602 -890631 -612688
-141052 303772 -255644 299805
-928520 -394026 -882932 -609537
-443568 -918760 -47132 -897971
-779435 451827 -676162 427412
92216 -501550 108516 -499883
-412034 -1029585 -825472 -1014993
-888797 961657 -890644 934060
-758574 -905293 -663300 -907433
554666 -687330 223487 -678912
-408914 43557 -431721 80471
362943 -209748 161677 -331136
-214007 -26369 -57911 -49118
104111 921414 127232 863374
884117 594162 794717 771366
173192 694163 47244 745509
585297 -376289 711019 -275700
725658 -531591 693424 -541801
366548 -192379 468917 -212263
-1009958 -877167 -986412 -943268
-755120 733890 -605623 609955
336978 -859380 68731 -835419
760809 678183 716884 833123
292192 721473 96126 765050
630415 -895411 217757 -904513
-983607 -1011124 -980020 323341
970939 640430 954662 547796
-964476 -788769 -693003 -857616
-748787 -327098 -742242 -355177
795940 -620905 775413 -629041
58367 237662 113488 255103
45937 891744 81257 879616
672845 414152 456696 542135
106345 -613951 155806 -610129
361635 -885313 274165 -878165
-133362 371932 -87920 371989
511613 1048343 756013 1046238
358677 -994239 562700 -990911
164395 139745 338456 63879
-154579 -712437 54564 -712034
-1003682 -484416 -1004971 -575030
878186 217898 865719 309069
55491 -589012 24873 -596910
901967 -844419 820640 -784248
359607 59459 228374 124520
-231458 767721 -249537 773532
-655903 596030 -722119 643791
838705 -774758 646647 -759152
-899893 -901663 -904637 -911431
-450827 -758237 -175735 -788995
826473 641709 806575 693390
962672 736753 957895 688192
135301 -478382 157143 -487552
-862445 -155045 -913702 -391277
11580 894550 3836 880190
1031948 -840620 1021609 -592040
40845 -317180 -211919 -408380
-987003 201920 -985932 243965
-163725 -615435 -155794 -629073
488024 272358 313600 398700
-1038976 -570163 -1007424 -815156
139605 638726 140858 640281
217604 133912 142269 167638
569169 449832 547680 464058
-178764 670809 -197583 675423
322123 793105 255007 822954
-680118 839904 -587130 833132
946334 971282 957374 958844
956391 275846 991560 414070
575393 350240 298570 495797
-538683 -822730 -608705 -858646
-193389 -577470 -281520 -636050
978788 416909 952188 448885
-217933 -532836 -159809 -512014
-1045874 -704542 -1044263 -990995
306307 -84104 386598 -75031
-314294 940394 -75431 866034
-21577 -510961 107228 -444408
120900 98405 134897 37593
-899986 -464287 -889725 -337410
809698 227082 219910 521736
-636727 -330625 -644887 -420057
-667109 -1006555 -787655 -1002470
362458 -651585 362772 -640765
-185451 -64518 -142226 -74690
894045 -180883 862060 -100480
1016825 -600877 801722 -592801
418881 -647148 457669 -644309
1035193 -605591 1030523 -534239
292638 -150387 268451 -157000
-516499 329818 -612799 298537
-1022916 967252 -824735 899100
-538684 789709 -500147 787303
-151253 877226 -153483 879606
-984532 -815185 -982274 -401528
634221 -606244 159806 -628128
452870 -257384 334684 -335921
771804 495852 763262 503317
876341 -207090 888156 -216911
-782715 -399788 -778607 -298765
-878091 -724306 -866807 -705346
-371569 414396 -298250 406903
60661 807286 -255972 824090
-254238 -586962 202465 -285281
-2831 571168 -75838 609902
402246 -714096 41851 -691615
786385 -254520 692124 -358062
805621 231479 811614 332185
-401419 187888 -410504 143492
-777437 551778 -503449 553766
761955 125429 655503 223450
-727286 -119890 -732676 -7106
246223 728317 301041 711161
-98390 -657121 317471 -673946
796950 -306288 719996 -388944
-327292 -995209 275858 -1004242
93053 698537 105660 680118
887735 981765 841158 1018358
53295 -557862 -3158 -585973
306108 1046388 197054 1046240
86442 580135 795312 224960
-1001749 -28565 -999507 1755
929508 -105566 483210 15987
763821 -418243 613526 -436426
-144394 61075 -169543 10192
292993 -47677 390599 -69326
-440987 -985407 -193395 -969741
-512912 121162 -516356 148056
139660 432808 157699 375935
269935 -222257 323076 -161531
-103170 -759465 -107068 -745500
215311 428865 367037 210461
-931428 243131 -953105 77547
-560653 514455 -655077 521727
201332 644250 136848 665451
869893 -922016 623719 -911963
118416 -276574 189083 -253593
-28571 265653 -30585 274518
984752 -15144 907375 -10236
643443 821439 614052 868407
707008 1041042 712240 1038218
311880 -255210 265376 -281259
862333 -491980 659314 -478290
121552 129415 148063 140948
856995 718263 827767 747818
929761 -293628 937059 -255898
1007090 -582000 993792 -528750
722920 -324834 777203 -273458
379006 -237301 385095 -213061
146254 -897182 129023 -905463
788768 372091 789669 400273
-457171 149352 -730969 312879
-102974 326192 -166895 226172
-9954 927031 34798 872349
280936 -138148 386221 -154741
-144465 192795 -93226 91857
1010554 -607745 696109 -594626
-764308 832870 -819241 827641
528503 -987209 352060 -994138
-108452 -924593 -967 -923538
1040672 -25838 999813 -74881
-619728 119093 -510116 174417
171637 732202 185668 735782
-617908 207850 -558992 177191
-674709 663524 -602404 598347
-108224 -596920 24822 -595420
695833 629253 610599 644383
668060 313802 590804 389523
-666279 491890 -493058 495845
-442256 806188 -483289 819786
831711 485879 863977 320808
186532 -635359 293192 -635655
283943 354560 285080 330009
-829898 742129 -839330 729211
-1032477 -63494 -1038426 -215082
-802639 -118237 -843299 -337301
600000 -749364 709815 -729342
-916113 -613993 -824745 -607199
310250 -6850 288288 -53266
589804 -1024171 532186 -1028710
-969917 536749 -967849 463898
-903748 -699555 -779119 -578959
-796539 367031 -667715 282338
-491619 298500 -438828 207717
910547 477109 962262 509257
-803133 -311110 -755532 -262842
562964 2775 742283 -39001
-969195 -27718 -941714 -57661
670121 -648325 725692 -639853
-250988 -361409 91877 -103746
463650 -31323 547696 -62647
158849 326903 117292 284338
-464221 103270 -383173 113164
568642 875124 641199 911506
326499 648703 158934 602860
-190165 -775908 -80997 -794355
-796022 -613304 -932757 -732288
925785 110572 991746 197616
-608465 74438 -727873 45751
-898650 -733788 -795366 -690687
-750139 18148 -758907 13630
846836 -966462 786350 -987207
-54339 924907 27725 857331
-865592 -582207 -830773 -564903
315715 464440 98799 560606
-404594 432390 -378668 448989
467274 172684 474315 171796
885718 289285 897365 382298
284550 42390 671654 -69999
116666 -70476 7189 -102465
1027599 -174171 1019728 -160990
1019291 -528298 1028285 -444940
89343 -54691 164512 -26569
1004180 -203421 972344 -217964
-168829 210204 -183149 79538
113693 -585560 181086 -516028
-808757 -853839 -754325 -868046
-110737 -578738 58049 -494099
589604 666190 574524 625409
485605 447523 681250 382752
646405 186543 543570 270514
402845 -468848 789883 -418013
-223928 -322656 -48104 -185075
370964 -775140 -29350 -718501
-172788 -223426 -291934 -249626
1001960 -365461 946139 -248676
-713171 -512838 -716021 -371731
-770143 819969 -708271 793648
-940347 8671 -924691 -57564
-772929 -38867 -740200 -17391
-250540 -627359 16336 -455281
884307 186208 884072 114016
-397577 -832081 -402286 -817578
-267350 -344351 -339192 -388648
160257 -794449 323704 -838022
344770 -406303 304996 -403027
445348 343149 739301 133705
-754689 335449 -837660 392624
-129927 -138295 -195166 -147769
-511010 -398014 -544846 -465943
647892 876631 763720 893007
-170742 63109 -157745 36520
663220 675691 609497 688602
907077 741369 946372 692704
449269 -97309 480722 -79214
-1048087 -700771 -1045562 -526736
-882089 -418254 -852799 -132625
-637030 28795 -477169 60836
-855725 848753 -435246 818226
-404832 279561 -496327 364671
177333 -967701 694419 -962117
694469 533554 643411 573377
-492271 767988 -700122 829411
-295389 843856 -222995 861898
-85945 -389857 -286830 -459031
-200466 -498459 -233508 -477437
274632 -910582 323155 -915819
-407207 939181 -529033 974253
-689432 555067 -443811 584506
-616534 -791893 -631728 -773568
283415 -104994 300590 -76268
574473 1005553 465331 885604
-925065 504230 -941888 447347
-457184 492508 -229190 481790
-824058 -420285 -831577 -597380
999778 396591 975778 336339
675188 829233 718656 788472
-750043 419298 -698717 409087
130539 -20751 151893 10062
-370262 -486796 -164073 -419158
-800860 -460003 -798914 -422298
282912 -456538 245170 -500611
-369165 244472 -320426 198493
33493 1010900 73697 950483
268103 407244 459691 158433
540380 420977 690474 337192
383890 466037 487995 411696
-482982 -673697 -348286 -631980
-270509 -850641 -103682 -852334
-543159 -590463 -322520 -441026
993584 194672 984560 118121
150270 238023 54132 129217
502352 -821839 664926 -868009
-299966 -290490 -346967 -264986
403079 -1008864 93883 -1007491
-602636 -517986 -584116 -448791
961264 -176918 936154 -185599
280030 425549 17411 566849
-234481 202576 -319813 282955
734827 -145505 691034 -163971
405723 -885715 273462 -889863
-4005 954807 -32739 1038334
-668444 46266 -802390 7035
-340386 -907592 -123291 -885194
989495 -303893 995379 -274572
170209 -78487 21870 -190441
681200 -932045 344781 -929479
-455915 929571 -603030 955279
105584 758548 -82621 799039
-638384 993148 -634894 961434
247868 702361 160546 728830
63747 -859169 5079 -883725
-634448 184045 -640793 184843
-297368 -743173 -269358 -757860
-938075 813966 -982145 824177
-368436 248624 -406148 298852
125424 -461949 205008 -391262
718533 637465 688292 606117
410539 -844482 529144 -854323
-528252 850097 -577759 842619
-707753 -848669 -892978 -768843
-287418 -405542 -11892 -195804
489312 466912 555063 467924
436809 -108954 372591 -103116
-385575 -392713 -334710 -362314
-454888 -885719 -555721 -840403
-43361 722831 65603 678383
85341 -749191 253084 -764638
-364497 611621 -247244 611028
272715 -41817 297441 -11956
-380497 377328 -587714 425869
-710614 -611406 -732376 -669307
-158687 617426 -97109 581664
-582349 -146999 -490361 -220342
-761359 -743057 -924658 -753801
-239117 -578381 15430 -410425
-381406 -891395 -361827 -903627
-47196 -149411 -146791 -124988
-956131 -763205 -936621 -750828
161487 642540 211633 628369
7728 734696 -38813 750789
-1036243 -878999 -1040119 -868475
-563620 -595343 -192614 -311814
-705147 607843 -710946 624010
-558788 690382 -601720 666237
-476791 438461 -436963 444861
-892454 -485440 -889793 -408514
199846 963201 171741 914867
-750557 524760 -756322 514060
893049 -929218 877656 -868464
222486 -224686 41463 -304575
-742506 728247 -718366 761939
-163757 -774488 -359060 -763982
708216 -665641 564372 -643268
636108 588155 745656 519429
-39478 -987250 -120429 -982002
631227 -621392 429512 -653453
-91249 710105 -70566 758867
-246823 931744 -171587 934638
1040681 -709745 1041371 13178
757788 -983981 593670 -1001565
-707064 875308 -810918 906634
-722213 1042965 -428766 1032595
47318 -509793 -35772 -566398
-855205 787027 -886892 779456
1042933 -840401 1017620 -888546
-861747 -102284 -865910 -116123
-129045 1007128 -193564 987403
137545 823095 67178 852931
-1014984 -743749 -1014883 -413951
-318198 724236 -372852 753157
749612 -367032 873754 -339820
-208614 757794 -120953 664867
297268 243503 291235 248576
174633 450828 195124 470124
547551 -485575 463758 -517011
-271577 90825 -242432 99578
503385 775369 550601 690824
760357 177524 880717 125003
-1027470 609225 -1019767 354214
217265 -493255 156208 -524691
-869233 570802 -889045 532261
-938841 -638925 -905048 -641599
950594 554742 928945 647680
-346179 998709 -276193 991175
-388953 497935 -666911 487947
191407 770005 335195 707288
-802696 284265 -688650 239768
-323267 -230310 -224075 -298571
-127554 -367415 58563 -294361
-920218 -835349 -891063 -857963
-862372 -559146 -847485 -534028
737531 501114 638770 566917
681228 -227135 626447 -212109
580353 -467463 646597 -520345
823153 247634 832233 330927
822455 -882731 656626 -845854
111015 -941249 30032 -946389
539624 -304339 566079 -269590
-97128 849664 -77647 857214
-471367 -566437 -362665 -496093
-662924 902845 -612731 894746
81486 -506801 7337 -573445
899741 889493 927754 903466
761510 25657 636021 89693
-1032545 -531172 -1034414 -359605
-961980 -780457 -846140 -802311
-527169 791746 -524750 811114
-128166 -891104 138354 -843660
-988799 850423 -931152 824268
-164513 -991944 -153839 -990022
-342657 -531269 -368701 -562757
581936 602647 462528 656716
518538 -579678 590526 -577071
-538272 -435121 -605344 -642705
-690172 632784 -685843 632044
197750 497309 156691 524454
-53133 191463 26965 390470
-1002215 -613353 -999158 -779753
-875754 -388568 -839898 -89742
-909540 -484970 -922499 -535218
392758 -639455 157283 -636959
-498051 -915853 -504254 -910768
413601 -298589 92580 -548900
-808751 895186 -899387 935787
-210601 922985 -217526 929803
792203 961672 661010 923499
-918853 975821 -860385 956663
1020822 769816 1027867 755586
-374858 139886 -405557 150026
1008479 -926943 1012968 -801601
1045253 509434 1041729 531866
-650904 315109 -603127 311903
-65027 -155224 -145730 -133682
-496010 784147 -433419 793061
-1026476 -492943 -1015624 -76114
-832897 -882019 -783533 -903884
583086 147505 576537 143734
-720071 666999 -822910 730539
113516 373348 118605 359231
533975 681832 473433 769626
-261514 -642320 22570 -634354
-331249 -959981 -847088 -970190
30639 704092 59503 708946
-466716 -218677 -550039 -147026
-13844 231748 76291 284468
647440 -359816 569785 -428518
948388 -26983 960763 -33974
-360342 637310 -465064 687282
738846 -597929 -30750 -633218
-185217 658788 -57161 562523
453094 254995 454429 287779
488001 -568190 873838 -550502
-295642 -229837 -338099 -229156
923130 761385 912375 777433
924857 526151 899388 543089
-947096 63225 -974124 -31283
-312427 -895224 -448510 -827274
-967001 -389044 -973358 -642103
-194291 202117 -233678 180879
-128657 484941 -367128 512459
57945 528913 -75310 630287
-173378 423769 -121893 437949
-238727 -714107 2154 -700647
1006563 815048 914724 978728
866908 -452270 621211 -459441
708647 557083 693428 568399
-598624 683612 -643542 737495
-421772 223265 -352682 184259
-622857 -119912 -635655 -29096
-967961 856313 -930072 840780
532654 547557 584089 506775
29664 -180494 102836 -120070
337343 1028033 311424 1032901
529399 729012 572053 701974
1020822 770662 899499 888469
-1037641 -344132 -1040120 -64933
-158724 97292 -134466 64506
-395971 -651061 -353492 -689514
68686 -664640 22243 -662602
-704711 229293 -846634 295316
-495284 -293095 -617545 -198203
719431 -821729 696872 -830494
763238 476440 739789 498545
416424 92785 373418 119754
-40719 971776 -112952 954898
-91812 -773819 -291279 -736763
-976560 193515 -976456 36061
241583 -932879 756519 -935921
912049 -530088 480552 -565570
903623 -729695 898629 -695024
490636 202433 531562 174842
1044863 -712698 1047938 -692912
-67139 -391156 -153159 -465112
-334707 340412 -242446 311351
-787276 423992 -572177 363004
-662832 -136906 -698358 -56882
830641 398597 821478 418959
555395 977063 563887 991070
464628 218257 462396 173615
231592 -785648 444274 -827343
801971 728478 861308 607445
897935 -206812 690175 -196509
924605 -205490 848310 -274505
